dataset,gene,mean_expr,sd_expr,max_expr,missingness,included,is_teff5,mean_bin,sd_bin,bin_id
IMmotion150,SPDYE21,2.21907394077856,0.664590162819209,3.08547684772058,0,TRUE,FALSE,7,9,709
IMmotion150,SPDYE22P,0.264736083624469,0.638595989084139,2.37065425470513,0,TRUE,FALSE,4,9,409
IMmotion150,SPDYE2B,1.32070725090825,1.10428162641619,3.08473894894212,0,TRUE,FALSE,6,10,610
IMmotion150,SPDYE3,0.618834385120898,0.810156864443689,2.6697478868939,0,TRUE,FALSE,5,10,510
IMmotion150,SPDYE4,0.887344232398724,0.792404568477867,2.72609884026321,0,TRUE,FALSE,5,10,510
IMmotion150,SPDYE5,1.4371908652403,0.869194202095999,2.83297149756645,0,TRUE,FALSE,6,10,610
IMmotion150,SPDYE6,0.987094152446457,0.917912799179923,2.82039906222229,0,TRUE,FALSE,6,10,610
IMmotion150,SPDYE7P,1.80696952723772,0.933965322578325,3.04614252067001,0,TRUE,FALSE,6,10,610
IMmotion150,SPDYE8,0.462588095343965,0.73597477345002,2.67951552261582,0,TRUE,FALSE,5,10,510
IMmotion150,SPDYE9,0.504697199616695,0.7673773838088,2.79665884487954,0,TRUE,FALSE,5,10,510
IMmotion150,SPECC1,3.53603520897377,0.0705930417836292,3.75595817777417,0,TRUE,FALSE,10,2,1002
IMmotion150,SPECC1L,3.76309723514072,0.046759699999618,3.86200893393453,0,TRUE,FALSE,10,1,1001
IMmotion150,SPECC1L-ADORA2A,3.47013711373238,0.0699724938525457,3.61767447612589,0,TRUE,FALSE,9,2,902
IMmotion150,SPECC1P1,0.0117022640264747,0.109855020295628,1.07492905426775,0,TRUE,FALSE,2,4,204
IMmotion150,SPECC1P2,0.00612526460448914,0.0814913453446211,1.08417183499458,0,TRUE,FALSE,1,3,103
IMmotion150,SPEF1,1.78751950060082,0.586501601695007,2.68846817632678,0,TRUE,FALSE,6,9,609
IMmotion150,SPEF2,3.45851439548659,0.117375848031631,3.68480431183986,0,TRUE,FALSE,9,4,904
IMmotion150,SPEG,3.0126857066927,0.297736243409135,3.73027201140663,0,TRUE,FALSE,8,6,806
IMmotion150,SPEGNB,0.348119184530596,0.545573957259207,1.76289235726468,0,TRUE,FALSE,5,8,508
IMmotion150,SPEM1,0.182102073534365,0.445683768165079,1.92715139568859,0,TRUE,FALSE,4,8,408
IMmotion150,SPEM2,0.271661997822061,0.547043115608719,2.14270714788251,0,TRUE,FALSE,4,8,408
IMmotion150,SPEM3,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SPEN,3.78532813478088,0.0389192230095934,3.87548216491083,0,TRUE,FALSE,10,1,1001
IMmotion150,SPESP1,2.50330754602797,0.514054747265022,3.23175290909948,0,TRUE,FALSE,7,8,708
IMmotion150,SPG11,3.89349121029667,0.0294754385330355,3.97099308969806,0,TRUE,FALSE,10,1,1001
IMmotion150,SPG21,3.70448091940311,0.0410680848388599,3.81467488538185,0,TRUE,FALSE,10,1,1001
IMmotion150,SPG7,3.76201719627074,0.0396223531051459,3.86309540567097,0,TRUE,FALSE,10,1,1001
IMmotion150,SPHK1,2.72665625609786,0.213299060082811,3.24956563744206,0,TRUE,FALSE,7,5,705
IMmotion150,SPHK2,3.14039343110348,0.0662222186972914,3.3861794494849,0,TRUE,FALSE,8,2,802
IMmotion150,SPHKAP,0.637491500571366,0.842923167010188,2.71974303700642,0,TRUE,FALSE,5,10,510
IMmotion150,SPI1,3.40171044692481,0.101981641386409,3.6411993928739,0,TRUE,FALSE,9,3,903
IMmotion150,SPIB,1.45338667778164,0.848490840623439,3.10345110554412,0,TRUE,FALSE,6,10,610
IMmotion150,SPIC,2.09099220824597,0.801155479014915,3.34872368313379,0,TRUE,FALSE,7,10,710
IMmotion150,SPICE1,3.45064154733883,0.0585846827188029,3.56997135928756,0,TRUE,FALSE,9,1,901
IMmotion150,SPIDR,3.67536109628951,0.0446549703307295,3.77602527421451,0,TRUE,FALSE,10,1,1001
IMmotion150,SPIN1,3.4065061086465,0.0526539035229803,3.53507520081279,0,TRUE,FALSE,9,1,901
IMmotion150,SPIN2A,2.64165442155511,0.298243262817947,3.09245902237527,0,TRUE,FALSE,7,6,706
IMmotion150,SPIN2B,3.30974393122029,0.0770020192264657,3.56775851470892,0,TRUE,FALSE,9,2,902
IMmotion150,SPIN2P1,0.40785870959407,0.584724188663265,1.75487183614027,0,TRUE,FALSE,5,8,508
IMmotion150,SPIN3,2.88278678460173,0.106727524156478,3.15598568872075,0,TRUE,FALSE,7,4,704
IMmotion150,SPIN4,2.85208293003155,0.159609036270901,3.13763276257864,0,TRUE,FALSE,7,5,705
IMmotion150,SPIN4-AS1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SPINDOC,3.2522282002398,0.0798381749683785,3.46261591765091,0,TRUE,FALSE,8,3,803
IMmotion150,SPINK1,2.98545633067734,0.568142269848076,4.04239031112305,0,TRUE,FALSE,8,8,808
IMmotion150,SPINK13,2.65489410927568,0.757283011544441,3.78764300406422,0,TRUE,FALSE,7,10,710
IMmotion150,SPINK14,0.0226914149581553,0.176558112134018,1.60051743494534,0,TRUE,FALSE,2,5,205
IMmotion150,SPINK2,0.988662553686599,0.941408515660464,3.15514943052639,0,TRUE,FALSE,6,10,610
IMmotion150,SPINK4,0.116021632967563,0.373736079958426,2.07180855240347,0,TRUE,FALSE,4,7,407
IMmotion150,SPINK5,3.02994831822824,0.494243523128025,4.16259399612519,0,TRUE,FALSE,8,8,808
IMmotion150,SPINK6,0.17588000792085,0.424572949658497,1.89514632076162,0,TRUE,FALSE,4,7,407
IMmotion150,SPINK7,0.627971381537686,0.813103456750008,2.85330107722186,0,TRUE,FALSE,5,10,510
IMmotion150,SPINK8,0.0565768085786003,0.250702532189901,1.43053259340388,0,TRUE,FALSE,3,6,306
IMmotion150,SPINK9,0.459633833493242,0.62293213999847,2.23136711305627,0,TRUE,FALSE,5,9,509
IMmotion150,SPINT1,3.49029203852202,0.134513910656051,3.7990882592635,0,TRUE,FALSE,9,4,904
IMmotion150,SPINT1-AS1,0.0790957490489778,0.267425239638413,1.58940220889583,0,TRUE,FALSE,3,6,306
IMmotion150,SPINT2,3.6928805040754,0.118353626651266,3.93207043693445,0,TRUE,FALSE,10,4,1004
IMmotion150,SPINT3,0.0932057312312734,0.35088320963602,1.93866583600563,0,TRUE,FALSE,3,7,307
IMmotion150,SPINT4,0.0358149293360779,0.216944707681746,1.55801519619612,0,TRUE,FALSE,2,6,206
IMmotion150,SPINT5P,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SPIRE1,3.59054849674568,0.0861248201052608,3.83792589830379,0,TRUE,FALSE,10,3,1003
IMmotion150,SPIRE2,2.79892426577586,0.232328054457346,3.19273658819895,0,TRUE,FALSE,7,6,706
IMmotion150,SPN,3.12160520236802,0.179933975482653,3.44718074932127,0,TRUE,FALSE,8,5,805
IMmotion150,SPNS1,3.41000532850391,0.0604459926839411,3.67232638746592,0,TRUE,FALSE,9,2,902
IMmotion150,SPNS2,3.31812294457238,0.157355800740345,3.62795144890611,0,TRUE,FALSE,9,5,905
IMmotion150,SPNS3,2.41227711334536,0.391460620546823,3.49000573255829,0,TRUE,FALSE,7,7,707
IMmotion150,SPO11,0.0389500798327119,0.210834485262042,1.43053259340388,0,TRUE,FALSE,3,5,305
IMmotion150,SPOCD1,2.40405470430017,0.532966038262877,3.33949980880041,0,TRUE,FALSE,7,8,708
IMmotion150,SPOCK1,3.38351342510204,0.260001547155816,3.95256382813182,0,TRUE,FALSE,9,6,906
IMmotion150,SPOCK2,3.22792745205076,0.181017094089943,3.61913624338104,0,TRUE,FALSE,8,5,805
IMmotion150,SPOCK3,1.26764736028185,0.939307406293978,3.25274605338475,0,TRUE,FALSE,6,10,610
IMmotion150,SPON1,3.43913314236345,0.239607642998892,3.92132175375718,0,TRUE,FALSE,9,6,906
IMmotion150,SPON1-AS1,0.646903665496045,0.655868645080971,2.13910354698879,0,TRUE,FALSE,5,9,509
IMmotion150,SPON2,3.28508315780134,0.230268537396231,3.82110246487161,0,TRUE,FALSE,8,6,806
IMmotion150,SPOP,3.47925721410902,0.037238208878129,3.55809303204826,0,TRUE,FALSE,9,1,901
IMmotion150,SPOPL,3.45010062278777,0.0497629247468257,3.58225040201779,0,TRUE,FALSE,9,1,901
IMmotion150,SPOUT1,3.06892569043272,0.140526253580759,3.28934360347692,0,TRUE,FALSE,8,4,804
IMmotion150,SPP1,4.03407397324879,0.142329548774953,4.3014514995719,0,TRUE,FALSE,10,4,1004
IMmotion150,SPP2,0.37667997734728,0.798918367647575,3.6722785498188,0,TRUE,FALSE,5,10,510
IMmotion150,SPPL2A,3.62758881665738,0.0457404182789681,3.75357765993083,0,TRUE,FALSE,10,1,1001
IMmotion150,SPPL2B,3.41195053602286,0.0595361940857814,3.53578935750618,0,TRUE,FALSE,9,2,902
IMmotion150,SPPL2C,0.209464738165548,0.497622033702465,1.9807548396344,0,TRUE,FALSE,4,8,408
IMmotion150,SPPL3,3.5421537106875,0.0585489191534968,3.77002613320186,0,TRUE,FALSE,10,1,1001
IMmotion150,SPR,3.17840560644673,0.103263236566121,3.42735069113514,0,TRUE,FALSE,8,3,803
IMmotion150,SPRED1,3.71192926864212,0.0580755251255773,3.87356746967222,0,TRUE,FALSE,10,1,1001
IMmotion150,SPRED2,3.34467995537596,0.0680880252980396,3.56096936348117,0,TRUE,FALSE,9,2,902
IMmotion150,SPRED3,2.24215282288166,0.376617494592788,2.93506071403313,0,TRUE,FALSE,7,7,707
IMmotion150,SPRING1,3.08004786573801,0.143126022206143,3.69944278328825,0,TRUE,FALSE,8,4,804
IMmotion150,SPRING1P1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SPRING1P2,0.0179059876300813,0.13816811254631,1.23143421349541,0,TRUE,FALSE,2,4,204
IMmotion150,SPRN,0.182704887838188,0.422083692454023,1.82116641324199,0,TRUE,FALSE,4,7,407
IMmotion150,SPRR1A,0.211644775372846,0.626448387683809,3.48299648688722,0,TRUE,FALSE,4,9,409
IMmotion150,SPRR1B,0.220811356330201,0.645412829985692,3.67833729151421,0,TRUE,FALSE,4,9,409
IMmotion150,SPRR2A,0.236395605360244,0.635414099246518,3.18511101207141,0,TRUE,FALSE,4,9,409
IMmotion150,SPRR2B,0.0501723203074953,0.241236645758063,1.7376883388422,0,TRUE,FALSE,3,6,306
IMmotion150,SPRR2C,0.0320173098330797,0.173669691918807,1.14047507048999,0,TRUE,FALSE,2,5,205
IMmotion150,SPRR2D,0.194354603768126,0.570284715604545,3.39717479611501,0,TRUE,FALSE,4,8,408
IMmotion150,SPRR2E,0.153557583940965,0.554403595787611,3.46666146891515,0,TRUE,FALSE,4,8,408
IMmotion150,SPRR2F,0.125290907030812,0.41830664578128,2.30241083608169,0,TRUE,FALSE,4,7,407
IMmotion150,SPRR2G,0.175703261368016,0.529145889946494,3.3420098935418,0,TRUE,FALSE,4,8,408
IMmotion150,SPRR3,0.470451007998001,0.865935706707596,3.36895373001864,0,TRUE,FALSE,5,10,510
IMmotion150,SPRR4,0.0844339402899446,0.383293157124034,3.72826203205877,0,TRUE,FALSE,3,7,307
IMmotion150,SPRR5,0.00792860504193895,0.105483229426566,1.40336309242319,0,TRUE,FALSE,1,3,103
IMmotion150,SPRTN,3.1464641945049,0.0719922720131669,3.39766762587277,0,TRUE,FALSE,8,2,802
IMmotion150,SPRY1,3.55149693876094,0.117269543010393,3.86718337098284,0,TRUE,FALSE,10,4,1004
IMmotion150,SPRY2,3.4651685392828,0.0902447197443647,3.72337836366182,0,TRUE,FALSE,9,3,903
IMmotion150,SPRY3,2.9490311425173,0.139670465977528,3.28165055200561,0,TRUE,FALSE,8,4,804
IMmotion150,SPRY4,3.26003393283386,0.143135701219879,3.58273391460927,0,TRUE,FALSE,8,4,804
IMmotion150,SPRY4-AS1,0.118579408290931,0.326090989311674,1.49319698928139,0,TRUE,FALSE,4,7,407
IMmotion150,SPRYD3,3.36603089815671,0.0502325180035793,3.48547611516428,0,TRUE,FALSE,9,1,901
IMmotion150,SPRYD4,3.27324919463142,0.0847739244672929,3.52823872824461,0,TRUE,FALSE,8,3,803
IMmotion150,SPRYD7,3.18612380238254,0.074038643613099,3.36811142448498,0,TRUE,FALSE,8,2,802
IMmotion150,SPRYD7P1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SPSB1,3.22016079757639,0.1548041475412,3.56329565219466,0,TRUE,FALSE,8,5,805
IMmotion150,SPSB2,2.7985580581315,0.1722274375365,3.23535966978852,0,TRUE,FALSE,7,5,705
IMmotion150,SPSB3,3.17677108215902,0.0890758186179993,3.46551689223701,0,TRUE,FALSE,8,3,803
IMmotion150,SPSB4,0.829069970874691,0.763581570051536,2.73108290820646,0,TRUE,FALSE,5,10,510
IMmotion150,SPTA1,2.75249372968073,0.402454771642153,3.6262381537924,0,TRUE,FALSE,7,7,707
IMmotion150,SPTAN1,4.0072799675831,0.0379163121879288,4.10123822926127,0,TRUE,FALSE,10,1,1001
IMmotion150,SPTB,3.10600614496323,0.27721186663018,3.91760964387724,0,TRUE,FALSE,8,6,806
IMmotion150,SPTBN1,4.01126041399134,0.0454135699156896,4.15655959328476,0,TRUE,FALSE,10,1,1001
IMmotion150,SPTBN1-AS1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SPTBN2,3.22056835934145,0.330603010922813,3.7993922015832,0,TRUE,FALSE,8,7,807
IMmotion150,SPTBN4,2.64019973551851,0.377354677648493,3.61377745483635,0,TRUE,FALSE,7,7,707
IMmotion150,SPTBN5,3.14989128282799,0.177847324233774,3.56171228235216,0,TRUE,FALSE,8,5,805
IMmotion150,SPTLC1,3.66085034263661,0.0426277069763108,3.75810586600134,0,TRUE,FALSE,10,1,1001
IMmotion150,SPTLC1P1,3.0604585387866,0.129699149690146,3.34348794536771,0,TRUE,FALSE,8,4,804
IMmotion150,SPTLC1P2,0.0918822838424459,0.300742824311526,1.29827977497643,0,TRUE,FALSE,3,6,306
IMmotion150,SPTLC1P3,0.0818885375091634,0.294856907202189,1.54209022748163,0,TRUE,FALSE,3,6,306
IMmotion150,SPTLC1P4,0.456915080530499,0.645205732334376,2.16240728541644,0,TRUE,FALSE,5,9,509
IMmotion150,SPTLC1P5,0.182199471422697,0.460714058815408,1.78697163741402,0,TRUE,FALSE,4,8,408
IMmotion150,SPTLC2,3.66211358030528,0.0482271300808274,3.81027243096932,0,TRUE,FALSE,10,1,1001
IMmotion150,SPTLC3,3.34545994940348,0.1342844526331,3.62589098078416,0,TRUE,FALSE,9,4,904
IMmotion150,SPTSSA,3.04109752162473,0.105806503791331,3.32300195547717,0,TRUE,FALSE,8,4,804
IMmotion150,SPTSSB,0.835266988862306,0.811460120023166,3.01298740829627,0,TRUE,FALSE,5,10,510
IMmotion150,SPTY2D1,3.46710225797049,0.0482222728106634,3.61807446881636,0,TRUE,FALSE,9,1,901
IMmotion150,SPTY2D1OS,1.14341602868758,0.755632188577343,2.60468119127464,0,TRUE,FALSE,6,10,610
IMmotion150,SPX,2.70410319935318,0.693656582115243,3.63334320518975,0,TRUE,FALSE,7,9,709
IMmotion150,SPZ1,0.364313831606885,0.67821100943855,2.61410874079978,0,TRUE,FALSE,5,9,509
IMmotion150,SQLE,3.34937417337361,0.12095912851231,3.71069113402361,0,TRUE,FALSE,9,4,904
IMmotion150,SQOR,3.60936122770435,0.0629354296297493,3.73351865401456,0,TRUE,FALSE,10,2,1002
IMmotion150,SQSTM1,3.87999682822103,0.0677706165745576,4.12163918547259,0,TRUE,FALSE,10,2,1002
IMmotion150,SQSTM1P1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SRA1,3.25636761207624,0.083807711401153,3.81622705312636,0,TRUE,FALSE,8,3,803
IMmotion150,SRARP,0.186137722776592,0.503465245699311,2.46211961632376,0,TRUE,FALSE,4,8,408
IMmotion150,SRBD1,3.50725009940789,0.0373049315283419,3.59405573982667,0,TRUE,FALSE,9,1,901
IMmotion150,SRC,3.2823770164685,0.0867671300203396,3.49828094569584,0,TRUE,FALSE,8,3,803
IMmotion150,SRCAP,3.86103650531618,0.0339164322367563,3.99239029212613,0,TRUE,FALSE,10,1,1001
IMmotion150,SRCIN1,2.44123169338238,0.338194082704684,3.24756958109143,0,TRUE,FALSE,7,7,707
IMmotion150,SRD5A1,3.15527748255044,0.114642842940099,3.52401020209564,0,TRUE,FALSE,8,4,804
IMmotion150,SRD5A1P1,0.741903398529283,0.66044720994338,2.20727649562661,0,TRUE,FALSE,5,9,509
IMmotion150,SRD5A2,1.12156958393057,0.883484651637294,3.39224844501365,0,TRUE,FALSE,6,10,610
IMmotion150,SRD5A2P1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SRD5A3,3.38896683122048,0.0806267366945094,3.59546703980441,0,TRUE,FALSE,9,3,903
IMmotion150,SRD5A3-AS1,0.313753263622287,0.530751148200045,1.84559803436061,0,TRUE,FALSE,4,8,408
IMmotion150,SRD5A3P1,0.726104297082555,0.748196478156918,2.37276875394156,0,TRUE,FALSE,5,10,510
IMmotion150,SREBF1,3.54334075763926,0.0810815446168365,3.75344130528027,0,TRUE,FALSE,10,3,1003
IMmotion150,SREBF2,3.74278782706527,0.0524667829304062,3.92069906817849,0,TRUE,FALSE,10,1,1001
IMmotion150,SREBF2-AS1,0.138519527498067,0.351242415190447,1.60051743494534,0,TRUE,FALSE,4,7,407
IMmotion150,SREK1,3.7408162927468,0.0474664316529306,3.87979701123746,0,TRUE,FALSE,10,1,1001
IMmotion150,SREK1IP1,3.29057035554754,0.0742443477531048,3.48654928356047,0,TRUE,FALSE,8,2,802
IMmotion150,SREK1IP1P1,0.722154269503236,0.70615355257427,2.10052139581097,0,TRUE,FALSE,5,9,509
IMmotion150,SREK1IP1P2,0.073625267468089,0.267992341779552,1.45577973928867,0,TRUE,FALSE,3,6,306
IMmotion150,SRF,3.44612444087001,0.0620512326746174,3.66495371538566,0,TRUE,FALSE,9,2,902
IMmotion150,SRFBP1,3.43121163928874,0.0517428837154522,3.60450743266535,0,TRUE,FALSE,9,1,901
IMmotion150,SRGAP1,3.58800838134791,0.0690998211022309,3.80920825347375,0,TRUE,FALSE,10,2,1002
IMmotion150,SRGAP2,3.7557945114057,0.0475482274459938,3.95051207746064,0,TRUE,FALSE,10,1,1001
IMmotion150,SRGAP2-AS1,0.0723609156728286,0.268929399159392,2.15564892286936,0,TRUE,FALSE,3,6,306
IMmotion150,SRGAP2B,3.62352907486301,0.0741727326734584,3.80385515956266,0,TRUE,FALSE,10,2,1002
IMmotion150,SRGAP2C,3.53982577415193,0.0915769675841911,3.71975198902106,0,TRUE,FALSE,10,3,1003
IMmotion150,SRGAP2D,3.60520983626689,0.0818283142698915,3.86518928739519,0,TRUE,FALSE,10,3,1003
IMmotion150,SRGAP3,3.2843224026247,0.119067863439798,3.67061326085391,0,TRUE,FALSE,8,4,804
IMmotion150,SRGAP3-AS1,0.0188562316225771,0.146556975348844,1.27114859215825,0,TRUE,FALSE,2,4,204
IMmotion150,SRGAP3-AS2,0.0138282616513537,0.12971858949335,1.22523966500534,0,TRUE,FALSE,2,4,204
IMmotion150,SRGAP3-AS3,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SRGAP3-AS4,0.00504191875820566,0.0670783662836926,0.892419620202401,0,TRUE,FALSE,1,2,102
IMmotion150,SRGN,3.67534272982033,0.111478569841424,3.97451816516186,0,TRUE,FALSE,10,4,1004
IMmotion150,SRGNP1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SRI,3.7274769677337,0.0580958486575689,3.87048151598404,0,TRUE,FALSE,10,1,1001
IMmotion150,SRI-AS1,1.46631613355282,0.810284083036408,2.79131641952969,0,TRUE,FALSE,6,10,610
IMmotion150,SRIP1,0.00368035109419075,0.0489638866843969,0.651422143671763,0,TRUE,FALSE,1,1,101
IMmotion150,SRIP2,0.0120762980447673,0.113894362359251,1.17922589131676,0,TRUE,FALSE,2,4,204
IMmotion150,SRIP3,0.157548617606093,0.40031681446763,2.39381884526854,0,TRUE,FALSE,4,7,407
IMmotion150,SRL,2.42128738164121,0.421382193743301,3.6953975559431,0,TRUE,FALSE,7,7,707
IMmotion150,SRM,3.22292169325368,0.0896334885691467,3.53010705722668,0,TRUE,FALSE,8,3,803
IMmotion150,SRMP1,0.00567004063750451,0.0754349843711695,1.0035971928383,0,TRUE,FALSE,1,2,102
IMmotion150,SRMP2,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SRMP3,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SRMS,0.173932479651626,0.437403044842192,2.11537176534312,0,TRUE,FALSE,4,8,408
IMmotion150,SRP14,3.61416692135061,0.0561955621106745,3.7579786188542,0,TRUE,FALSE,10,1,1001
IMmotion150,SRP14-AS1,0.400761287905836,0.531666872358945,1.65860492356488,0,TRUE,FALSE,5,8,508
IMmotion150,SRP14P1,0.119383486532834,0.356282203104093,1.66440587506061,0,TRUE,FALSE,4,7,407
IMmotion150,SRP14P2,1.92133588157365,0.471028719511007,2.60258779528805,0,TRUE,FALSE,6,8,608
IMmotion150,SRP14P3,0.608033691922225,0.631068556115766,2.07129077173805,0,TRUE,FALSE,5,9,509
IMmotion150,SRP14P4,0.00726374533366977,0.0966378463140424,1.28568292405955,0,TRUE,FALSE,1,3,103
IMmotion150,SRP19,3.33013016785362,0.0746124280771105,3.48593939689196,0,TRUE,FALSE,9,2,902
IMmotion150,SRP54,3.6393203619565,0.0519630411185259,3.76008542383382,0,TRUE,FALSE,10,1,1001
IMmotion150,SRP54-AS1,0.200605817455865,0.421137437875839,1.69416845863511,0,TRUE,FALSE,4,7,407
IMmotion150,SRP68,3.6225730710889,0.0372513227174543,3.75928059057451,0,TRUE,FALSE,10,1,1001
IMmotion150,SRP68P1,0.0369465645176363,0.204731470839508,1.45009068325368,0,TRUE,FALSE,2,5,205
IMmotion150,SRP68P2,0.0633841121002449,0.26771543810351,1.67913741992169,0,TRUE,FALSE,3,6,306
IMmotion150,SRP68P3,0.194133184872747,0.427358345096361,1.54235256560696,0,TRUE,FALSE,4,7,407
IMmotion150,SRP72,3.69078562047187,0.0388807964466796,3.78274891266448,0,TRUE,FALSE,10,1,1001
IMmotion150,SRP72P1,0.98809336172883,0.715740003954641,2.48465954439621,0,TRUE,FALSE,6,9,609
IMmotion150,SRP72P2,1.27057804910641,0.621727786250448,2.25224349141847,0,TRUE,FALSE,6,9,609
IMmotion150,SRP9,3.52719853023485,0.0568521235806101,3.72655325310922,0,TRUE,FALSE,10,1,1001
IMmotion150,SRP9P1,3.43054839384576,0.0741750167547428,3.61657773211265,0,TRUE,FALSE,9,2,902
IMmotion150,SRPK1,3.51271296365258,0.0582783674601607,3.70595350638955,0,TRUE,FALSE,9,1,901
IMmotion150,SRPK2,3.56444687365183,0.0471707282469232,3.70782253458781,0,TRUE,FALSE,10,1,1001
IMmotion150,SRPK2P,1.07246963428989,0.712596362712008,2.46739240569293,0,TRUE,FALSE,6,9,609
IMmotion150,SRPK3,1.6651411175348,0.82721694574468,3.36765843815234,0,TRUE,FALSE,6,10,610
IMmotion150,SRPRA,3.66353533953005,0.0442792595638544,3.79970676190097,0,TRUE,FALSE,10,1,1001
IMmotion150,SRPRB,3.53436750350512,0.0781232249588472,3.76092347832136,0,TRUE,FALSE,10,2,1002
IMmotion150,SRPX,3.1393676679025,0.257933703173078,3.68020192268461,0,TRUE,FALSE,8,6,806
IMmotion150,SRPX2,3.51914983839997,0.195790768350386,3.92114261375576,0,TRUE,FALSE,9,5,905
IMmotion150,SRR,3.02442416631263,0.254061956152711,3.27811792627108,0,TRUE,FALSE,8,6,806
IMmotion150,SRRD,3.32637158440668,0.0598999734073274,3.47389761456799,0,TRUE,FALSE,9,2,902
IMmotion150,SRRM1,3.79295456296596,0.0392254479320105,3.89471655433853,0,TRUE,FALSE,10,1,1001
IMmotion150,SRRM1P2,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SRRM1P3,1.69247209830086,0.424467927854398,2.71036556013115,0,TRUE,FALSE,6,7,607
IMmotion150,SRRM2,4.06415570814062,0.0336354845538659,4.19100537992063,0,TRUE,FALSE,10,1,1001
IMmotion150,SRRM2-AS1,2.13620848088258,0.464306357443264,2.79231421880141,0,TRUE,FALSE,7,8,708
IMmotion150,SRRM3,1.49326666186797,0.735530285271885,2.80820893827551,0,TRUE,FALSE,6,10,610
IMmotion150,SRRM4,0.413591650887353,0.681613632353097,2.93031090774135,0,TRUE,FALSE,5,9,509
IMmotion150,SRRM5,3.05656264374564,0.155438303838499,3.56004021664611,0,TRUE,FALSE,8,5,805
IMmotion150,SRRT,3.63722626843482,0.042219641599907,3.77216483377533,0,TRUE,FALSE,10,1,1001
IMmotion150,SRSF1,3.59304233953578,0.0384524445746359,3.74923952512507,0,TRUE,FALSE,10,1,1001
IMmotion150,SRSF10,3.49367113750274,0.0421524801121061,3.60091348981642,0,TRUE,FALSE,9,1,901
IMmotion150,SRSF10P1,0.125705992370197,0.337631948540944,1.25947697164811,0,TRUE,FALSE,4,7,407
IMmotion150,SRSF11,3.79071538582261,0.0409168681371894,3.90159759189672,0,TRUE,FALSE,10,1,1001
IMmotion150,SRSF12,2.55881038871941,0.295744095626324,3.17100534405661,0,TRUE,FALSE,7,6,706
IMmotion150,SRSF1P1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SRSF2,3.37590020568313,0.0571272047865801,3.57113116811423,0,TRUE,FALSE,9,1,901
IMmotion150,SRSF2P1,0,0,0,0,FALSE,FALSE,,,
IMmotion150,SRSF3,3.67156970029242,0.0311001375304238,3.74787752844898,0,TRUE,FALSE,10,1,1001
IMmotion150,SRSF3P1,0.42593801825939,0.620829680459626,2.20935581542316,0,TRUE,FALSE,5,9,509
IMmotion150,SRSF3P2,0.0414030425154723,0.248178489518359,1.84316883521067,0,TRUE,FALSE,3,6,306
IMmotion150,SRSF3P4,0.220821428242798,0.467023271781606,1.94910289526185,0,TRUE,FALSE,4,8,408
IMmotion150,SRSF3P5,0.0970383741135746,0.331813175611786,1.89459153530825,0,TRUE,FALSE,3,7,307
IMmotion150,SRSF3P6,0.239152482142123,0.489467000784654,2.07582732126248,0,TRUE,FALSE,4,8,408
IMmotion150,SRSF4,3.60945147678826,0.0393556324461955,3.70833571985239,0,TRUE,FALSE,10,1,1001
IMmotion150,SRSF5,3.83125869096681,0.0415454349483077,3.94536138643775,0,TRUE,FALSE,10,1,1001
IMmotion150,SRSF6,3.65317266512146,0.0451112521263122,3.78889538921846,0,TRUE,FALSE,10,1,1001
IMmotion150,SRSF6P1,0.0612910477012458,0.276976997532656,1.80091347552299,0,TRUE,FALSE,3,6,306
IMmotion150,SRSF6P2,2.54533200393673,0.254897013364756,2.8976269073248,0,TRUE,FALSE,7,6,706
IMmotion150,SRSF7,3.54443754730985,0.0485567819243685,3.70561544744277,0,TRUE,FALSE,10,1,1001
IMmotion150,SRSF8,3.36752811504775,0.0641033244586554,3.51507336317062,0,TRUE,FALSE,9,2,902
IMmotion150,SRSF9,3.4351230684589,0.0437197409321819,3.57504784396322,0,TRUE,FALSE,9,1,901
IMmotion150,SRSF9P1,0.0242178701619017,0.166038082013415,1.45577973928867,0,TRUE,FALSE,2,5,205
IMmotion150,SRXN1,3.25337692828019,0.125925439446306,3.60603606907112,0,TRUE,FALSE,8,4,804
IMmotion150,SRY,0.219949758803178,0.536274159873489,2.18631232884421,0,TRUE,FALSE,4,8,408
IMmotion150,SS18,3.63520825078064,0.0445708914779795,3.73375984485768,0,TRUE,FALSE,10,1,1001
IMmotion150,SS18L1,3.17279615211774,0.0974426102854382,3.51726130778786,0,TRUE,FALSE,8,3,803
IMmotion150,SS18L2,2.99187084325723,0.240545658206418,3.21253938895091,0,TRUE,FALSE,8,6,806
