dataset,random_set_id,genes,HR_int,beta_int,p_value,direction_supportive,notes
IMmotion150,93,TLR7;TBX15;KIAA1614;FO082814.1;MMP19,0.768550569677654,,0.204541401874473,TRUE,""
IMmotion150,94,ETV1;AKR1C2;SLC6A1;PAQR9;LINC02449,0.840884145380389,,0.3662930355181,TRUE,""
IMmotion150,95,MEST;EML5;FGD1;CAGE1;TM7SF2,0.999734505219882,,0.998850211264672,TRUE,""
IMmotion150,96,THSD7A;PLXNB3;NPIPA2;OR52K1;TBX2,1.02488748571161,,0.89973778101799,FALSE,""
IMmotion150,97,POU5F1;ZNF511;KYAT1;AC023043.1;FOXM1,1.01189849567436,,0.956038021741996,FALSE,""
IMmotion150,98,ADAMTSL2;SURF2;SHROOM2;DSC3;TSGA10,0.865549679560055,,0.464980170653495,TRUE,""
IMmotion150,99,SNORA31;SS18L2;RAMP2;AC137932.3;ZNF596,0.879724098581679,,0.491460813594446,TRUE,""
IMmotion150,100,RHOB;C6orf132;MACROD2;NPTX1;ADRB2,0.961869459329396,,0.841427340580508,TRUE,""
IMmotion150,101,PTTG1;SNORA51;CATSPERE;HMGN1P18;Z74021.1,0.916783196362796,,0.691672984907105,TRUE,""
IMmotion150,102,OLR1;GDF15;KLRB1;MKX;PECAM1,0.864414447699831,,0.425742527568567,TRUE,""
IMmotion150,103,STEAP4;FAM241A;LILRA2;ATP5F1CP1;SMAD6,1.0604080048667,,0.756938929071015,FALSE,""
IMmotion150,104,FCGR1B;TLCD4;UBE2Q2L;COBLP1;RGS18,1.04526542108206,,0.809525234212441,FALSE,""
IMmotion150,105,FPR1;DLG2;NXN;IGKV1D-42;ADAM8,0.811061075104602,,0.254225170562318,TRUE,""
IMmotion150,106,IRAG1;ZNF471;MLF1;AC242426.2;GRHL1,0.965973518035004,,0.85580218394748,TRUE,""
IMmotion150,107,PCDHB16;NRN1;HSPA6;AL627422.1;MAD2L1,0.799566188865379,,0.29541649537785,TRUE,""
IMmotion150,108,EMCN;AC093899.2;DEPP1;AC121757.2;RAMP2,0.954351907033138,,0.789905052021499,TRUE,""
IMmotion150,109,TLL1;SRPX;PSORS1C1;KRT8P5;MAGI2,0.858004197431984,,0.407702331379945,TRUE,""
IMmotion150,110,ADAMTSL3;INHBB;RGS16;LINC01139;CD101,0.967956689832888,,0.870117990751856,TRUE,""
IMmotion150,111,NOX4;EVPL;SNORA14A;INHBC;SNORA55,1.00713266849362,,0.972059624564487,FALSE,""
IMmotion150,112,MXRA7;CLEC10A;CD33;PAEP;CMPK2,0.827705577630573,,0.325210251135413,TRUE,""
